name_with_abstract,category
Giyilebilir düşme sezme sistemlerinde ataletsel ve magnetik algılayıcıların sınıflandırma performansına etkilerinin incelenmesi Gelişmiş ve gelişmekte olan ülkelerde yaşlıların sayısı ve oranı her geçen yıl artmaktadır. Yaşlılıkla birlikte gelişen fizyolojik ve psikolojik yetersizliklerden dolayı pek çok hastalık ortaya çıkmaktadır. Düşme yetersizlikler ve hastalıklar ile çevredeki engellerin birleşmesi sonucunda istemsizce vücudun yere ya da daha aşağısına gelme olayı olarak tanımlanır. Bu durumun başlıca etkileri yaşlılarda düşme korkusuyla sosyal hayattan uzaklaşma ağır yaralanmalar ve hatta ölümle sonuçlanma olarak verilebilir. Yaşlılarda düşmelerin erken tespiti kişinin hızlıca tıbbi yardım alacağını bilmesini sağlayarak psikolojik olarak güvende hissetmesini sağladığı gibi tıbbi uygulama giderlerini de önemli ölçüde azaltmaktadır. Düşmelerin tespiti yaşlılarda yaşam kalitesinin artırılması ve yaşlanan nüfusla paralel olarak artan önlenebilir sağlık harcamalarının azaltılması için elzemdir. Görüntüleme veya akıllı ortamlar gibi farklı düşme tespit yöntemleri bulunmakla birlikte giyilebilir yöntemler kullanıcıya önemli avantajlar sağlamaktadır.  Örneğin ortam sınırlaması olmaksızın her yerde kullanılabilme kolay&ucuz kurulum ve kişisel mahremiyetten ötürü daha kullanışlı ve tercih edilebilirdir.  Düşme tespit sistemlerinde verilerin işlenmesi için günümüzde oldukça popüler olan yapay zekâ uygulamalarından makine öğrenmesi algoritmaları sıklıkla kullanılmaktadır. Bu tez çalışmasında giyilebilir sensörler ile donatılmış 7 erkek ve 7 kadın olmak üzere toplam 14 gönüllü ile 16'sı günlük hareket ve 20'si düşme şeklinde toplam 36 hareket 5'er tekrar ile kayıt altına alınmıştır. Sensörden toplanan ham verilere en yüksek ivmelenme noktası tespit edilerek önişlem uygulanmış bu sayede ivmeölçer jiroskop ve manyetometre verileri oluşturulmuştur. Bu verilere ait farklı öznitelikler çıkartılmış ve ivme-jiroskop-manyetometre (AGM) ivme-jiroskop (AG) ivme-manyetometre (AM) ve ivme (A) olacak şekilde dört farklı veri seti elde edilmiştir.  Makine öğrenmesinin gözetimli öğrenme türünden sınıflandırıcılara ait algoritmaların parametreleri değiştirilerek veri setleri üzerinde denenmiştir. Hangi veri setinin hangi sınıflandırıcı ile birlikte en yüksek doğruluğu yakaladığının belirlenmesi amaçlanmış ayrıca sınıflandırıcıların çözümlemede harcadığı süreler de hesaplanmıştır. En yüksek doğruluk AGM veri setinde kübik destek vektör makineleri (KDVM) sınıflandırıcısı ile elde edilmiştir. KDVM algoritması AGM veri setinde 36 hareketi %95 48 oranında doğruluk ile ayırt etmiş düşme olup olmadığını ise %99 6 oranında doğruluk ile tespit etmiştir. KDVM algoritması ile AG veri setinde 36 hareket %93 21 oranında düşme %99 64 oranında  AM veri setinde 36 hareket %94 52 oranında düşme %99 6 oranında ve A veri setinde 36 hareket %90 39 oranında düşme ise %99 88 oranında doğruluk ile başarılı bir şekilde tahmin edilmiştir.  Anahtar Kelimeler: Düşme tespit yaşlılık makine öğrenmesi sınıflandırma giyilebilir teknolojiler. ,Yapay Zeka
Saldırı tespit sistemleri için makine öğrenme yöntemlerinin performans karşılaştırması İnternetin dünya çapında hızla yaygınlaşması ve buna bağlı olarak çevrimiçi kullanıcı sayısının artması ile birlikte siber güvenlik risk ve tehditleri ön plana çıkmaktadır. Kötü niyetli bilgisayar kullanıcıları kamu kurum ve kuruluşlarını bankaları sağlık kuruluşlarını hedef alarak bu tür sistemlere çok ciddi zararlar verebilmektedir. İnternet ortamında bulunan sistem ve uygulamaların güvenliğinin sağlanmasında Saldırı Tespit Sistemlerinin önemi oldukça büyüktür. İnternet ağındaki hareketleri analiz etmek ve anormal davranışları tespit etmek için kullanılan saldırı tespit sistemleri güvenli iç ağlara yapılan atakları ve beklenmeyen bağlantı taleplerini tespit etmede başarılı bir şekilde kullanılmaktadır. Saldırı Tespit Sistemlerinin eğitimi birçok klasik yöntem ile yapılabilmesinin yanı sıra makine öğrenmesi teknikleri kullanılarak davranış temelli birçok saldırı tespit sistemleri de geliştirilmiştir. Bu çalışmada 4 farklı öznitelik seçim algoritması önerilen hibrit öznitelik modeli ve 1 normalizasyon teknikleri kullanılarak 5 farklı makine öğrenmesi yöntemi ve 2 farklı topluluk öğrenmesi yöntemleri ile Saldırı Tespit Sisteminin performans analizi yapılarak söz konusu tekniklerin başarı ölçütlerinin ayrıntılı karşılaştırılması yapılmıştır. Yapılan çalışmada makine ve topluluk öğrenmesi algoritmalarının başarılı olarak uygulanıp analiz edilebildiği Weka uygulamasından yararlanılmıştır. Veri seti olarak birçok bilimsel araştırmada herkese açık olarak yararlanılabilen ve Saldırı Tespit Sistemlerinin eğitilmesinde oldukça sık kullanılan NSL-KDD veri seti kullanılmıştır. Weka uygulaması ile bu veri seti içinde öznitelik seçim algoritmaları ve normalizasyon teknikleri kullanılarak makine ve topluluk öğrenmesi sınıflandırıcı modellerinin hem zaman açısından hem de başarı oranı açıcısından genel bir değerlendirmesi yapılmıştır. Sonuç olarak Saldırı Tespit Sistemi genel ortalama başarı oranı bakımından başarı oranı en yüksek sınıflandırıcı modeli %99 7818 oran ile Bagging topluluk sınıflandırıcısı olmuştur. ,Yapay Zeka
Panoramik X-ray diş görüntülerinde diş bölgesinin ve dişlerin makine öğrenimi ve derin öğrenme ile bölütlenmesi Panoramik X-Ray diş görüntülerinden dişlerin olduğu bölgenin ve dişleri bölütlenmesi çeşitli hastalıkların belirlenmesi için önemli hale gelmiş bulunmaktadır. Özellikle son dönemde gelişen teknoloji ile birlikte çalışmalara dahil olmaya başlayan Yapay Zeka (AI) temelli yapılar hem dişlerin tespiti ve bölütlenmesi sürecini kısaltmayı hem de diş hekimlerine karar destek yapıları oluşturarak yanlış teşhisi ortadan kaldırmayı amaçlamaktadır. Ham görüntülerdeki diş olmayan piksellerin diş olan piksellere göre fazla olması ve görüntülerdeki kontrast ve renk seviyesinin bölgesel olarak farklılık göstermemesi görüntü işlemeyi zorlaştırmaktadır. Bu tezin amacı panoramik x-ray görüntülerindeki dişlerin olduğu bölgeyi ve dişleri otomatik olarak bölütleyebilmektir. İlk olarak görüntülerin boyutlarını hem her görüntü için sabit olması hem de işlemsel olarak hızlı sonuçlar almak için düşürerek alt-örnekleme yapılmıştır. Sonraki aşamada görüntülerdeki diş alanının merkez noktası otomatik olarak belirlenmiştir. Daha sonra piksellerin yeğinlik değerleri bulunan merkez noktasına göre x koordinatı bulunan merkez noktasına göre y koordinatı ve 3x3 penceresinde maksimum ve minimum değerlerin çıkarılmasıyla elde edilen öznitelikler kullanılarak diş bölgesinin bölütlenmesi gerçekleştirilmiştir. Bunun için bir Makine Öğrenme (ML) algoritması olan CatBoost algoritması kullanılmıştır. Makine Öğrenme (ML) modeli oluşturulurken veri setinin ezberlenmesini önlemek için eğitim veri setinin k-kat çapraz doğrulaması ve hiper parametrelerin ızgara arama optimizasyonu yöntemleri uygulanmıştır. Diş bölgesini tam olarak bölütleyebilmek için makine öğrenmesi modelinden elde edilen her sonucun üzerinde ağız bölgesinin deforme olabilen şekiller uydurulmuştur. Bu sayede diş bölgesi içinde bulunmayan piksellerden kurtulunmuş ve diş bölgesi bölütlemesi yapılmıştır. Diş bölgesini bölütledikten sonra Derin Öğrenme (DL) modeli oluşturulup bu modele sadece bölütlenen diş bölgeleri giriş olarak verilmiştir. Model içinde karalılığı sağlamak ve işlem hızını arttırmak amacıyla elde edilen bölütlenmiş diş bölgeleri görüntülerinin boyutları düşürülerek alt-örnekleme yapılmıştır. Derin Öğrenme (DL) sonucunda her görüntü üzerinde dişlere ait olan bir pencere elde edilmiştir. Her pencere içindeki dişlerin tam bölütlenmesi için Tony F. Chan ve Luminita Vese (Chan-Vese) algoritması uygulanmıştır. Bu sayede pencereler dişlerin şeklinde küçültülmüş ve bölütmele işlemi yapılmıştır. Sonuçlar Makine Öğrenmesi (ML) ve Derin Öğrenme (DL) için öğrenme eğrisi dişlere ait olan piksellerin doğruluğunu ölçmek için F1 doğruluk hatırlama ve kesinlik skorları kullanılarak analiz edilmiştir. ,Yapay Zeka
Elektromiyografi sinyallerinden altı farklı el hareketinin yapay zeka teknikleri kullanılarak sınıflandırılması İnsanlar geçirdikleri çeşitli kazalar yaralanmalar ve bazı doğuştan gelen ya da sonradan meydana gelen kas rahatsızlıkları sebebiyle el kol veya bacaklarında uzuv kaybı (ampütasyon) yaşayabilmektedirler. Ampütasyon sonucu yerine getirilemeyen eylemlere yardımcı olabilmek için bazı protezler üretilmektedir. Fakat standart protezler biyolojik eller ve kollar gibi her eylemi faydalı bir şekilde yerine getirememektedir. Günümüz teknolojisinde biyolojik eller gibi işlevsellik ve hareket kabiliyetini iyileştirmek amacıyla akıllı protez üretimi çalışmaları yürütülmektedir. Tasarlanan insan- bilgisayar arayüzlerinde kasların hareketi sonucu ortaya çıkan biyopotansiyel işaretleri görüntülemeyi sağlayan elektromiyografi yöntemi yaygın bir şekilde kullanılmaktadır.  Bu tez çalışmasında ön kol kaslarından elde edilmiş olan EMG sinyallerinden farklı el hareketlerini daha yüksek doğrulukla algılayabilmek için literatürde sık kullanılan çeşitli sınıflandırıcılar sırayla çalıştırılmıştır. Veri seti olarak UCI veri tabanından ücretsiz erişim imkânı olan yüzey elektromiyografi ile elde edilen el hareketlerinden oluşan veri seti kullanılmıştır. Dalgacık dönüşümünün yanı sıra 17 farklı zaman alanında öznitelik elde edilmiştir. Sınıflandırıcı algoritmaları en iyi başarımlar elde edilene kadar farklı sınıflandırıcı parametreleri sırasıyla denenmiştir. Tez çalışması süresince öznitelik seçimi algoritmaları koşturulmamış ve elde edilen tüm öznitelikler sınıflandırıcılara doğrudan uygulanmıştır. Sonuç olarak dinlenme hareketi dışında 6 farklı el hareketinin sınıflandırılabilmesi için kullanılan 7 ayrı makine öğrenmesi algoritması (sınıflandırıcı) kullanılmıştır. Sırasıyla sınıflandırıcı başarımları şu şekildedir Çok Katmanlı Algılayıcı için %89 63 Karar ağacı için %81. 21 Naive Bayes için %62 75 K En Yakın Komşu için %88 25 Doğrusal Destek Vektör Makinesi için %87 86 Kübik Destek Vektör Makinesi için %89 97 ve Topluluk Öğrenme için %88 37' dir. Bu değerler içerisinde Çok Katmanlı Algılayıcı ve Kübik Destek Vektör Makinesi ile en yüksek sınıflandırıcı başarımları elde edilmiştir. Anahtar Kelimeler: Yüzey elektromiyografi el hareketleri algılama protez el makine öğrenmesi sınıflandırma dalgacık dönüşümü. ,Yapay Zeka
Büyük veri araçları kullanarak sosyal medyada his analizi yapma Sosyal medya araçlarının hayatımıza girmesi ile üretilen veri miktarı baş döndürücü boyutlara ulaşmıştır. Verileri analiz etmekte geleneksel yöntemlerin artık yetersiz kaldığı günümüzde Büyük Veri kavramı hayatımıza girmiştir. Devasa boyuttaki verileri analiz ederek anlamlı özetler çıkarmak kaçınılmaz bir ihtiyaç olmaktadır. Bu ihtiyacı karşılamak için büyük veri araçları kullanılmaktadır. Bu araçları kullanarak insan davranışları hakkında bilgi sahibi olmak ve bu doğrultuda çözümler geliştirmek için sosyal medya ve özellikle Twitter verileri üzerinde çalışmalar yapılmaktadır. Bilindiği üzere son yılların trend konularından olan kripto para makine öğrenmesi yapay zeka gibi kavramlar daha fazla insanın ilgisini çekmektedir. Bu çalışmada büyük veri araçları kullanılarak en çok kullanılan kripto para birimleri ile makine öğrenmesi ve yapay zeka kavramlarına Twitter kullanıcılarının yaklaşımları ilk defa incelenmiştir. Twitter'dan elde edilen tweetler üzerinde anlamsız veriler temizlenmiş kullanıcıların bu kavramlara olan yaklaşımları çeşitli sınıflandırıcılar kullanılarak analiz edilmiş ve sonuçlar gösterilmiştir. ,Yapay Zeka
Konvolüsyon sinir ağlarında transfer öğrenmesi yöntemi ile araç modellerinin sınıflandırılması Ülkemizde sanayi odaklı üretimin artmasıyla beraber hemen hemen her alanda yapay zekânın kullanımı yaygınlaşmaktadır. Son on yılda gerçekleştirilen çalışmalar dikkate alındığında makine öğrenmesinin alt dallarından biri olan derin öğrenmenin ön plana çıktığı görülmektedir. Bu nedenle çoğu problemin çözümünde derin öğrenme yöntemleri etkin bir şekilde kullanılmaya başlanmıştır.  Makine öğrenmesi uygulamalarında belirli bir veri kümesi üzerinden özellikler elde edilerek analizi gerçekleştirilir. Kullanılan yöntemin performansını elde edilen özellikler büyük ölçüde etkiler.  Özellik çıkarma işlemi uzmanlık gerektiren bir konudur. Fazla miktarda verilerin bulunduğu uygulamalardan özellik çıkarımı ve sınıflandırma işleminin otomatik bir şekilde yapıldığı algoritmalara ihtiyaç duyulur. Bu iki işlemi bir arada ve otomatik bir şekilde gerçekleştiren derin öğrenme yöntemlerinden faydalanılması gerekir. Bununla birlikte derin öğrenme algoritmaları fazla miktarda veriye ve zamana ihtiyaç duyduğundan transfer öğrenimi önerilir. Transfer öğrenmesi  yüksek performans sağlayan derin öğrenme yönteminin tasarımcının probleminin çözümüne aktarılmasıdır. Bu işlemde seçilen derin öğrenme modelinin bütün parametreleri tasarımcının probleminde başlangıç parametresi olarak seçilir. Daha sonrasında eğitim ve test işlemleri gerçekleştirilir.  Bu tez çalışmasında mobese kamerası kullanılarak elde edilen 169 farklı araç modelinin belirlenmesi transfer öğrenmesi yöntemiyle gerçekleştirilmiştir. Transfer öğrenmesi için seçilen modeller AlexNet GoogleNet ve ResNet-50'dir. Bu modellerde sınıflandırıcı olarak Softmax ve Destek Vektör Makinesi kullanılmıştır. Elde edilen sonuçlar karşılaştırmalı analiz olarak sunulmuştur. ,Yapay Zeka
Olasılıksal programlama ile enerji üretiminin güneş enerji santrallerinde (GES) tahmini Dünyada hızlı nüfus artışı ve fosil yakıt kaynakları rezervlerinin azalışı ile birlikte özellikle güneş enerjisi olmak üzere yenilenebilir enerji kaynaklarına olan talep her geçen gün artmaktadır. Artan enerji ihtiyacını yenilenebilir enerji kaynakları ile akıllı bir yapı formunda karşılayabilmek için akıllı şebekeler geliştirilmiştir. Akıllı şebekelerin temel amaçlarından biri enerji üretim sürecine yenilenebilir enerji kaynaklarının dâhil edilmesi ve kullanımının arttırılmasıdır. Ancak mevcut elektrik şebekesi sistemlerine kesintili enerji üretimi yapan ve kontrol edilemeyen yenilenebilir enerji kaynaklarının dâhil edilmesi beraberinde çeşitli zorlukları da getirmektedir. Değişken elektrik enerjisi talebinin hangi yenilenebilir kaynak tarafından ne zaman karşılanacağının belirlenmesi için enerji üretiminin önceden tahmin edilmesi bu zorlukların en önemlilerindendir. Bu sebeple bu çalışmada atmosferik ölçümleri kullanarak santrale özgü ve saat bazlı enerji üretimini tahmin eden bir model geliştirilmiştir. Bu model makine öğrenmesi yaklaşımları ile oluşturulmuş ve enerji üretimi tahmini yapılmıştır. Çoklu doğrusal regresyon Powell optimizasyonu ve Markov Chain Monte Carlo simülasyonlarına dayanan olasılıklı programlama gibi çeşitli yöntemler kullanılmış ve tahmin yetenekleri birbirleriyle karşılaştırılmıştır. Enerji üretimi analitik yaklaşımla %80 doğrulukla tahmin edilirken olasılıksal yaklaşımla saat bazlı %95 güven aralığında üst ve alt limitini belirtecek şekilde başarılı tahmin edilmiştir. Bu çalışmada elde edilen sonuçlar makine öğrenmesi ile atmosferik veriler kullanılarak değişken enerji üretiminin önceden tahmin edilebileceğini göstermiştir. Ayrıca tahmin algoritmalarının yenilenebilir enerji sistemlerinin mevcut şebekeye entegrasyonunu kolaylaştıracağı ve akıllı şebekeyi daha yaygın hale getireceği değerlendirilmektedir. ,Yapay Zeka
Hiperspektral görüntü ve LiDAR verisinin derin öğrenme ile sınıflandırılması Uzaktan algılama teknolojisi askeri ve sivil olmak üzere pek çok alanda etkin bir şekilde kullanılmaktadır. Bu teknoloji güvenlik alanında kullanıldığında hassas ve güvenilir görüntüleme sistemlerine ihtiyaç duyulmaktadır. Gelişmiş algılayıcılar sayesinde görüntülenen bölgenin nitelikleri hakkında oldukça ayrıntılı bilgi içeren veriler elde edilebilmektedir. Karmaşık ve doğrusal olmayan bir yapıya sahip olan bu zengin içerikli veriler ileri düzey makine öğrenmesi algoritmaları ile birleştirilince bir insanın gözlemleyerek elde edeceği bilgiden çok daha fazlası ayrıntılı ve hızlı bir şekilde çıkarılabilir.   Bu tez farklı tipteki algılayıcılarla elde edilmiş hiperspektral görüntü (HSG) ve LiDAR verisinin birleştirilerek bu verilerin görüntülediği bölgedeki yüzey materyallerinin yüksek isabet oranı ile sınıflandırılmasını hedeflemiştir. Bu hedef doğrultusunda makine öğrenmesi alanındaki en güncel konu olan Derin Öğrenme'den faydalanılmıştır. Yapay sinir ağları ile kurulan çok katmanlı derin mimarilerin kullanıldığı Derin Öğrenme son yıllarda uzaktan algılamada hedef tespiti ve sınıflandırma problemlerinin çözümünde ilk tercihlerden biri haline gelmiştir. Kendi içinde çok geniş alt konular barındıran Derin Öğrenme Evrişimsel Sinir Ağı yapılarıyla bu tezdeki problemin asıl çözümü olmuştur. Yapılan deneylerde farklı sayıda katmandan oluşan sinir ağı modelleri test edilmiş ve sonuçlara göre modellerin parametreleri için en uygun değerler belirlenmiştir. Hiperspektral görüntü ve LiDAR verisi eniyilenen modellerle sınıflandırılmış sınıflandırma sonuçları tezde önerilen birleştirme yöntemi ile birleştirilmiştir. Tezde önerilen yöntemlerin başarısının ölçülmesi için Houston – ABD üzerinden alınan ve kentsel bölgeyi görüntüleyen bir veri kümesi kullanılmıştır. Bu veri kümesinin içerdiği çeşitli zorluklar nedeniyle bir takım ön işlemlere ve farklı tipte veriler bulunduğu için sınıflandırma sonrası işlemlere ihtiyaç duyulmuştur. Ön işlemlerden ilki sınıflandırma sonucunda düşük isabet oranına sebep olan bulut gölgesinin etkisini azaltmak için geliştirilen gölge kestirimi ve düzeltme yöntemidir. Hiç bir işlem görmemiş HSG ile yapılan sınıflandırma sonucunda başarım %77. 71 iken gölge düzeltildikten sonra bu başarım \%81. 49'a çıkmaktadır. Ayrıca bu aşamada elde edilen gölge haritası veri birleştirme aşamasında da kullanılmaktadır. Bir sonraki aşama olan gürültü filtrelemede Yön Bağımlı Nüfuz Filtreleme (YBNF) tercih edilmiştir. Görüntülenen bölgenin kentsel alan olması sebebiyle görüntüde keskin hatlar bulunmaktadır ve gürültü YBNF sayesinde görüntüdeki keskin hatlar kaybedilmeden azaltılabilmektedir. Filtreleme işlemi sonucunda isabet oranı %83. 56'ya çıkmaktadır. Ön işlemlerin sonuncusu olan EMAP (Extended Morphological Attribute Profiles ise LiDAR verisinden uzamsal bilgileri çıkarmak için kullanılmıştır. Bu uzamsal bilgilerin sınıflandırılması sonucu elde edilen başarı \%56. 87 iken sınıflandırma sonrası işlem olarak önerilen birleştirme yöntemi kullanılarak HSG ile birleştirildiğinde başarı %89. 12'ye çıkmaktadır. Son olarak uygulanan Çoğunluk Oylaması ile düzenlileştirilen sınıflandırma sonucu %93. 88'dir. ,Yapay Zeka
Makine öğrenmesi teknikleriyle kredi risk analizi Çalışmanın ilk aşamasında kredi talebine başvuran müşterilerin kredi taleplerinin değerlendirilmesinde geri ödeme durumunu etkileyen faktörlerin objektif kararlar verilerek belirlenmesi hedeflenmiştir. Bu doğrultuda kredi risk analizinin makine öğrenmesi teknikleriyle yapılabilmesi için öncelikle karar ağacı analizi destek vektör makineleri analizi bulanık mantık ve genetik algoritma analizi uygulanmıştır son olarak da yapay sinir ağları analizi uygulanmıştır. Çalışmanın ikinci aşamasında ise ilk aşamada yapılmış olan analizlerin sonuçları ve tahmin yüzdeleri karşılaştırılmıştır. Yapılan analizlerin sonuçları içerisinde test verilerini %76 doğruluk oranı ile en yüksek oranda sınıflandıran yöntemin yapay sinir ağları yöntemi olduğu gözlemlenmiştir. Bu amaç doğrultusunda analizde kullanılan veri kümesi UCI Machine Learning Repository*'nin açık erişimde bulunan sitesinden indirilmiştir. Bu data kümesi 1000 adet müşteri verisini içermektedir. Kullanılan müşteriler arasında iyi kredilendirilebilir alanına sahip olanlar 1 olarak kodlanmıştır ve kötü kredilendirilebilir alana sahip olanlar da 0 olarak kodlanmıştır.  Analiz yapılan modelde 1 adet bağımsız değişken ve 20 adet bağımlı değişken kullanılmıştır.  Anahtar Kelimeler: Makine öğrenmesi veri madenciliği karar ağaçları exchaid analizi kredi analizi destek vektör analizi bulanık mantık genetik algoritma yapay sinir ağları analizi. ,Yapay Zeka
Kampüs bilgisayar ağlarında meydana gelen sorunların otomatik tespit edilmesi Son yıllarda gelişen teknolojiler ile birlikte internet kullanımı da yaygın hale gelmiştir. Sosyal medya başta olmak üzere birçok ihtiyaç için internet kullanılmaktadır. Günümüzde ev ve ofislerde kullanılan elektronik cihazların uzaktan kullanımı için de internet gerekmektedir. Bu tez çalışmasında internet erişimi sağlayan ağ cihazlarında ve bu cihazların hatlarında oluşabilecek temel arızaların erkenden tespit edilebilmesi için bir yöntem geliştirilmiştir. Geliştirilen yöntem üniversite kampüsü ortamında gerçekleştirilmiştir. Bu kapsamda geliştirilen yazılım ile ağ cihazlarından belirli veriler gerçek zamanlı olarak alınmıştır.  Alınan ham veriler üzerinde ön işlem yapılarak analiz için uygun hale getirilmektedir. Bu amaçla makine öğrenmesi yaklaşımlarından faydalanılmıştır. Uzman görüşü ile etiketlenen veriler eğitim için kullanılmış daha sonra alınan veriler Karar Ağaçları Destek Vektör Makinesi ve Naive Bayes makine öğrenmesi metodları ile sınıflandırılmıştır. İnternet hattında oluşabilecek arızaların giderilmesi uzun süre ve iş yükü gerektirmektedir. Geliştirilen bu yöntem sayesinde üniversite kampüs ortamında oluşabilecek arızaların erken tespit edilmesi sağlanarak bakım çalışmaları yapılmaktadır. ,Yapay Zeka
Giyilebilir dış iskelet el Bu tez çalışmasında felç omurilik yaralanmaları ve tendon yaralanmaları gibi birçok nedenden dolayı el fonksiyonlarının bir kısmını veya tamamını kaybetmiş hastaların rehabilitasyonunu sağlamak ve parmak hareketlerini desteklemek amacıyla kullanılabilecek bir el dış iskelet sistemi tasarlanmıştır. Elektrikli aktüatör kullanılarak tasarımı yapılan el dış iskelet sistemi elin ön (dorsal) kısmına yerleştirilen ve 5 parmak hareketini aktif olarak destekleyen bir yapıya sahiptir. Yapılan tasarımda başparmakta 2 diğer parmaklar için 3 olmak üzere toplam 14 aktif ekstansiyon/fleksiyon serbestlik derecesi bulunmaktadır. Ayrıca her parmak için abdüksiyon/addüksiyon ve bilekte ekstansiyon/fleksiyon hareketlerini oluşturabilmek için toplam 6 pasif serbestlik derecesine sahiptir. Elin antropometrik ölçüleri ve serbestlik dereceleri referans alınarak 3 boyutlu modelleme uygulamalarıyla iskelet sisteminin tasarımı yapılmıştır. Tasarımı basmak için hafif dayanıklı esnek ve tamamen doğada çözünebilen PLA (poliaktik asit) filament kullanılmıştır. 3 boyutlu yazıcıyla üretilen prototipin hafif ve taşınabilir olması hastaya evde rehabilitasyon ve günlük hayat aktivitelerinde yardımcı olma imkanı sağlayabilecek potansiyeldedir. Tasarlanan sistem için geliştirilen android uygulama ile el dış iskeletinin kontrolü sağlanmaktadır. Fizik tedavi uzmanı önerileriyle tanımlanan rehabilitasyon egzersizlerini gerçekleştiren el hareketlerini desteklemek amacıyla sEMG GYRO ACC ve ORI sinyallerini kullanarak niyet algılayan ve 32 farklı el hareketini gerçek zamanlı olarak yapay zeka algoritmalarıyla sınıflandırabilen el dış iskelet sisteminin tasarımı gerçekleştirilmiştir. Geliştirilen sistemde ön kola yerleştirilen MYO kol bandı ile EMG GYRO ACC ve ORI sensörleriyle alınan veriler kullanılarak niyet algılama sağlanmıştır. EMG sinyalleri MVC tekniğiyle normalize edilmiş ve bu sinyallerden MAV STD VAR RMS IEMG ZC ve WL özellik vektörleri çıkarılarak etkin özellikler seçilmiştir. Sınıflandırma aşamasında makine öğrenmesi algoritmalarından doğrusal destek vektör makineleri (SVM) kullanılarak oluşturulan 5 sınıflandırıcı paralel olarak kullanılmıştır.  Anahtar Kelimeler: El Dış İskelet Sistemi El Rehabilitasyonu EMG Sinyalleri Özellik Çıkarma Özellik Seçme MYO kol bandı. ,Yapay Zeka
Gsm sinyal bazlı konum belirleme Günümüz dünyasında mobil haberleşme sistemlerine duyulan ihtiyaç ve kullanıcı sayısındaki yüksek artış beraberinde yeni nesil mobil uygulamaların geliştirilmesini de vazgeçilmez kılmıştır. Konum bilgisinin elde edilmesi en çok ilgi çeken ve önemli ölçüde gelişim gösteren alanlardan birisi olmuştur. Konum belirlemeye yönelik kullanılan servislerin amacı genel olarak kullanıcıların yaklaşık konum hız ve zaman gibi bilgilerinin elde edilmesidir. GPS sistemi küresel konumlandırma sistemleri arasında en fazla tercih edilen ve yüksek bir doğrulukla çalışan bir konum belirleme sistemidir.  Ancak bu sistemin yüksek bir kurulum maliyeti gerektirmesinin yanı sıra galaktik ve meteorolojik etkenler yüksek binalar ve diğer fiziksel engellerin bulunduğu yoğun yerleşim yerlerinde ve özellikle kapalı alanlarda ciddi sinyal zayıflamaları ve kayıpları nedeniyle servis dışı kalabilmesi en büyük kısıtlarından birisidir. Bu hususlar dikkate alındığında küresel konumlandırma sistemlerine alternatif ve tamamlayıcı olacak konumlandırma sistemlerine acil gereksinim duyulduğu görülmektedir. Bu noktada neredeyse herkesin yaygın bir şekilde kullanmakta olduğu ve kapsama alanı gün geçtikçe artan GSM ağının altyapısından faydalanılarak konum tahmini yapılması son derece önemli bir alternatif olarak karşımıza çıkmaktadır.  Kapalı alanlarda ve kötü hava şartlarında elde edilebilecek sinyal seviyeleri açısından kıyaslandığında hücresel ağların küresel konumlandırma sistemlerinden daha avantajlı olacağı düşünülmektedir. Gerçekleştirdiğimiz bu çalışma kapsamında mobil telefon için Android Studio ortamında geliştirdiğimiz bir mobil uygulama vasıtasıyla kapalı ve açık alanlarda ölçümlenen GSM sinyal gücü GSM baz istasyonu ve kullanıcı konum bilgileri kaydedilerek veri setleri oluşturulmuştur. Bu verinin bir kısmı ile Matlab simülasyon ortamında oluşturulacak ağın yapay sinir ağları (YSA) metotlarından aşırı makine öğrenmesi (ELM) genelleştirilmiş regresyon sinir ağı (GRNN) ve k-en yakın komşuluk algoritması (k-NN) kullanılarak eğitilmesi ve verinin diğer kısmıyla da test yapılarak yaklaşık konum tahmini gerçekleştirilmesi amaçlanmıştır. Bina içi bina dışı ve harmanlanmış veri setleri ile yapılan testlerde önerilen GSM sinyal bazlı konum belirleme sisteminin asgaride bir metrenin altında ve ortalamada ise 76-216 metre aralığında hata oranlarıyla gerçek konum bilgisi elde edilebileceği gözlemlenmiştir. ,Yapay Zeka
